298763,1881984,1
298763,1882788,1
298763,1881988,1
298143,1882788,0
298143,1882060,1
298143,1882855,0
298131,1882841,1
298131,1882842,1
298131,1882855,1
298159,1882060,1
298159,1882008,0
298159,1881988,1
298159,1882842,1
298159,1882015,1
298159,1881984,1
298159,1882841,1
298159,1882788,0
298159,1881999,1
298159,1882855,1
298311,1881253,1
298770,1882855,1
298311,1882842,1
298141,1881984,1
298141,1881253,1
298341,1882841,1
298341,1882060,1
298341,1881253,1
298141,1881338,1
298141,1881277,1
298311,1882841,1
298311,1882788,1
274496,1881988,1
274496,1882015,1
298311,1881338,1
274496,1882841,1
274496,1882855,1
274496,1882842,1
274496,1882788,1
298311,1882060,1
274496,1882008,1
298311,1882015,1
274496,1881999,1
274496,1881984,1
298311,1882008,1
274496,1881338,1
298311,1881999,1
298311,1881988,1
298311,1881984,1
298311,1881319,1
298311,1881277,1
298311,1881320,1
298377,1882892,1
298311,1882855,1
298138,1882892,1
298311,1882892,1
298377,1882855,1
298138,1881999,1
298377,1882842,1
298138,1882855,1
298138,1882842,1
298377,1881984,1
298138,1882015,1
298377,1882841,0
298377,1882788,0
298377,1881338,1
298377,1881999,1
298138,1882788,1
298377,1882060,1
298377,1882015,1
298377,1882008,1
298377,1881988,1
298138,1882060,1
298377,1881320,0
298377,1881319,1
298138,1881984,1
298138,1881988,1
298138,1882008,1
298143,1882892,1
298578,1882060,1
298578,1882841,1
298578,1882842,0
298389,1882892,1
298131,1882892,1
298073,1881988,1
298073,1882788,0
298073,1882842,1
298073,1881984,1
298073,1881319,1
298073,1882008,1
298073,1881320,1
298073,1882841,1
298073,1882892,1
298073,1881338,0
298073,1882855,1
298073,1881253,1
298914,1882892,1
298510,1881988,1
298510,1881319,1
298510,1882892,1
298354,1882892,1
298354,1882855,1
298354,1882842,1
298354,1882841,0
298377,1883456,1
298377,1883457,1
274496,1883457,1
298389,1883457,1
298377,1883473,1
298143,1883473,1
298131,1883457,0
298131,1883473,0
298389,1883473,0
274496,1883473,0
298763,1883473,0
299063,1882008,1
298488,1883473,1
298488,1881999,1
298488,1882892,1
299173,1883473,1
298150,1883473,1
299173,1883457,1
298150,1882841,1
299173,1882892,0
299191,1881320,1
299191,1883457,1
299191,1883473,1
299191,1882855,1
298311,1884574,1
299226,1882060,1
299226,1882842,1
298377,1884574,1
298151,1884574,1
298151,1882060,1
298151,1882892,1
298151,1882788,1
299264,1884574,0
299264,1883473,0
299264,1881999,1
299269,1881320,0
299269,1881277,1
299269,1881253,1
298389,1884574,0
299269,1882855,1
299269,1883473,1
299269,1884574,0
299269,1881984,1
299269,1881988,1
299269,1882015,1
299269,1882841,1
299269,1881319,1
299269,1882060,1
299269,1881338,1
299269,1882842,1
299269,1882008,1
299269,1882788,0
299269,1881999,1
298146,1884698,1
298146,1882060,1
299269,1882892,1
298311,1884698,1
274496,1884698,1
274496,1884574,1
298647,1882788,0
298146,1884574,0
298146,1881320,1
298146,1883473,1
298146,1883457,0
298146,1882892,0
298146,1882842,1
298647,1882892,0
298146,1882841,1
298647,1884698,1
298647,1883473,1
298647,1884574,0
298146,1882855,1
298647,1883457,1
298647,1884707,0
298146,1884707,0
298387,1884698,0
298146,1882788,0
298647,1882841,0
298387,1883473,0
298647,1882855,1
298146,1882015,1
298387,1884574,0
298146,1881999,1
298647,1882842,1
298387,1882008,1
298387,1882788,1
298387,1882855,1
298146,1882008,1
298763,1884574,0
298143,1884698,1
298143,1884574,0
298555,1885287,1
298555,1884698,0
298311,1885287,1
298146,1885287,1
298146,1881988,1
298146,1881984,1
298146,1881338,1
298146,1881319,1
298146,1881277,1
298146,1881253,1
298143,1885289,0
299507,1884707,1
299507,1882841,1
299507,1884574,0
298131,1884698,1
298131,1884707,0
298311,1885289,1
298131,1885287,1
298131,1885289,1
299507,1883457,1
298129,1882842,1
298129,1882841,1
298129,1884707,1
298129,1885289,0
298129,1885287,1
298129,1884698,1
298129,1884574,0
298129,1883473,0
298129,1883457,0
299063,1885287,1
298129,1882892,1
298129,1882788,1
299063,1882842,1
298129,1882015,1
299063,1884707,1
298129,1881999,1
298129,1882008,1
298129,1881988,1
298129,1881277,0
298129,1881320,1
299519,1884707,0
299269,1885289,0
299269,1885287,1
299269,1883457,1
299519,1884698,0
299519,1882842,1
299519,1882855,1
298311,1885334,1
298311,1885330,1
298131,1885330,1
298131,1885334,1
298151,1885338,0
298146,1885330,1
298151,1885289,0
298311,1885338,1
298131,1885338,0
298151,1882015,1
298151,1883457,1
298151,1883473,0
298111,1885338,1
298111,1885334,0
298111,1885330,1
298111,1884574,0
298151,1882842,1
298151,1882841,1
298151,1885334,1
298151,1882855,1
298151,1884698,1
298151,1885287,1
298151,1885330,1
298385,1882841,1
298385,1882842,0
298311,1885355,0
298385,1882855,1
298385,1882892,1
299269,1885355,0
298385,1883457,1
298118,1885334,0
298118,1885330,0
298385,1883473,0
298118,1885338,0
298385,1884574,1
298385,1884698,1
298385,1885287,1
298118,1885355,0
298385,1885289,1
298118,1882841,0
298385,1885330,0
298385,1885334,1
298385,1885338,0
298118,1882855,1
298118,1884574,0
298118,1882015,0
298385,1885355,0
298311,1885374,0
298118,1885289,0
298118,1885287,0
298311,1885375,1
298118,1883473,0
298118,1882788,0
298118,1881988,1
298118,1882892,1
298118,1882842,1
298124,1885334,0
298124,1885330,1
298151,1885383,1
298151,1885381,0
298124,1885289,1
298124,1885287,1
298124,1884698,1
298151,1885386,0
298124,1884574,0
298124,1883473,1
298311,1885381,1
298124,1882892,1
298311,1885383,1
298124,1882842,1
298124,1882855,1
298124,1882788,1
298124,1882008,1
298124,1881988,1
298124,1885381,1
298311,1885386,1
298385,1885375,0
298385,1885381,0
298385,1885383,1
298388,1885383,1
298388,1883473,1
298388,1881984,1
298388,1881320,0
298388,1881988,1
298388,1882008,1
298388,1885334,0
298388,1882892,1
298388,1882841,1
298388,1885381,1
298311,1885441,1
298132,1885386,1
298132,1885334,0
298132,1881999,1
274496,1885383,1
274496,1885381,1
298132,1881338,0
274496,1885441,1
274496,1885330,1
298132,1884698,1
274496,1885289,0
298132,1885383,1
298132,1883457,0
298132,1882788,0
274496,1885287,1
274496,1885375,0
298132,1881320,1
274496,1885334,0
298132,1882841,1
298132,1881319,1
274496,1885386,0
298132,1882008,1
298132,1885330,0
274496,1885338,1
298132,1881984,1
298132,1882855,1
298132,1881988,1
298132,1885338,0
271057,1885289,0
298385,1885441,1
298385,1885470,0
299739,1885470,1
299739,1885289,0
299739,1885441,1
299739,1881253,0
299739,1883473,1
299739,1881277,1
299739,1881999,1
299739,1885381,0
299739,1882841,0
299739,1882015,1
299739,1885338,0
299739,1884574,0
299739,1882008,1
298311,1885470,0
298146,1885381,1
299269,1885470,0
299269,1885441,1
299269,1885383,1
299269,1885386,0
298311,1885786,1
299771,1885386,0
299771,1885441,1
299771,1885287,1
299771,1885330,1
299776,1885786,0
299771,1884574,1
299774,1885786,1
299776,1881984,1
298131,1885381,1
298131,1885383,1
298131,1885441,1
298131,1885470,0
299780,1885441,1
299780,1885338,0
299780,1885381,1
299780,1885334,1
298311,1885844,1
299780,1885383,1
299780,1885786,0
299780,1885330,0
299780,1885375,1
299780,1885470,0
299780,1885386,0
299780,1883473,1
299780,1885287,1
299780,1884698,0
299780,1882842,1
299780,1882841,1
298131,1885375,1
298131,1885386,0
298131,1885786,1
298131,1885844,1
299780,1882788,1
299739,1885844,1
299776,1885441,1
299776,1881319,1
299776,1884698,1
299776,1882008,1
299776,1885289,0
299815,1885383,1
285550,1885441,0
299815,1881253,1
299815,1881277,1
285550,1885381,0
299815,1882015,1
285550,1885330,1
299815,1881984,1
299815,1881988,1
285550,1885287,0
299815,1882008,1
299815,1881319,1
285550,1884698,1
285550,1884574,0
285550,1883473,0
299815,1882060,1
285550,1881988,1
299815,1884698,1
285550,1881984,1
299815,1885287,1
285550,1881277,1
299815,1885381,1
285550,1882788,1
299818,1885786,1
298131,1885889,0
298143,1885889,0
299818,1883457,1
298143,1885786,0
298143,1885381,1
299818,1885334,0
298143,1885334,0
299818,1885330,1
298143,1885338,0
298143,1885844,1
298143,1885441,1
298143,1885383,1
285550,1882855,1
285550,1881319,1
299818,1885381,1
285550,1882008,1
299818,1885383,1
299818,1885287,1
285550,1881999,1
299818,1885375,1
299818,1885470,0
298131,1886330,1
298131,1886450,1
298131,1886453,0
298131,1886456,1
298131,1886461,1
298131,1886465,0
299832,1886470,1
299832,1886465,0
299832,1886450,1
299832,1886461,0
299832,1885786,0
299832,1885330,1
299832,1882060,1
299832,1885470,0
298373,1886484,1
298373,1886483,1
298373,1886481,0
298373,1886470,0
298373,1886485,1
299832,1885844,1
299832,1886453,0
298373,1886487,1
298373,1885383,1
299832,1885375,0
299832,1886330,1
298373,1885844,1
299832,1885287,1
298373,1882060,1
299832,1882842,0
299832,1886468,0
299832,1882841,1
299832,1881253,0
298373,1886468,1
298373,1886450,1
298373,1886488,1
298373,1885786,0
298373,1885441,0
298373,1885381,1
299795,1886488,1
299795,1885330,0
298311,1886493,1
298311,1886488,1
298311,1886485,1
298311,1886484,1
298311,1886483,1
298311,1886450,1
298311,1886453,1
298311,1886468,1
298311,1886461,1
298311,1886456,1
298311,1886515,1
298488,1886515,1
298488,1886488,1
298488,1885289,0
298488,1882008,1
298488,1882060,1
298488,1881277,1
298488,1886468,0
299269,1886456,0
299269,1886330,1
299269,1886450,1
299269,1886465,0
299269,1885375,0
299269,1885381,1
299269,1886488,1
298578,1886485,1
298578,1885289,1
298578,1885381,1
298143,1886483,1
298143,1886477,1
298143,1886484,1
299885,1886488,0
298143,1885375,1
299885,1886527,1
298143,1886527,1
299884,1886527,1
298143,1886493,0
298143,1886485,1
299884,1885338,0
299884,1886515,0
299884,1886488,1
299884,1886485,1
299884,1886484,1
298311,1886527,1
298146,1886468,0
298146,1886527,1
298583,1886470,0
298583,1886483,1
298583,1886330,0
298583,1886485,1
298583,1886484,1
298583,1885338,0
298583,1886468,0
298385,1885786,1
298385,1885844,1
298159,1886493,1
298385,1885889,0
298385,1886330,1
298385,1886450,1
298385,1886453,1
298385,1886456,1
298385,1886461,1
298385,1886468,0
298385,1886465,0
298578,1886493,0
298311,1886330,1
298578,1886484,1
298578,1886468,0
298578,1886465,0
298578,1886453,1
298578,1886450,1
298385,1886470,1
298578,1886456,0
298385,1886477,0
298311,1886465,1
298578,1886527,1
298578,1886330,1
298385,1886483,1
298385,1886484,1
298385,1886485,1
298385,1886488,1
298385,1886493,0
298385,1886515,1
298385,1886527,1
298578,1886562,0
298385,1886562,0
298311,1886470,0
299888,1886488,0
298311,1885889,0
298311,1886477,1
299888,1886527,1
298578,1886515,0
298354,1886527,1
299888,1884574,1
298354,1882788,1
298578,1885386,0
298354,1883473,1
298354,1886493,1
298354,1881319,1
298354,1881999,1
299888,1886484,1
298354,1886515,0
299888,1886456,0
299888,1885844,1
299888,1881988,1
298146,1886470,1
298124,1886488,1
298124,1886587,1
298124,1886515,0
298124,1886484,1
298124,1886477,0
298647,1886470,0
298647,1886456,1
298647,1886477,1
298647,1885334,1
298647,1886450,1
298647,1886483,1
298647,1885844,1
298647,1886453,1
298647,1885383,1
298647,1885386,0
298647,1886587,0
298647,1885289,0
298647,1885441,1
298647,1885330,0
298647,1886468,1
298647,1885381,1
298647,1886515,0
298647,1886330,1
298647,1886461,1
298647,1886527,0
298647,1886493,1
298647,1885375,0
298647,1886484,1
298647,1885287,1
298385,1886587,0
274496,1886587,1
274496,1886527,1
274496,1886470,0
274496,1886484,1
274496,1886488,1
274496,1886515,0
298647,1886488,1
298647,1886465,0
298647,1886485,1
298647,1885889,0
298647,1885338,1
298647,1885786,0
298131,1886477,1
298131,1886468,1
298131,1886483,1
298131,1886484,1
298131,1886485,1
298131,1886488,1
298131,1886493,0
298131,1886515,0
298131,1886527,1
298131,1886587,1
298131,1886470,0
298311,1886587,1
300031,1886527,1
298311,1886800,1
298311,1886805,1
300031,1886587,1
300031,1886477,1
300031,1886470,0
300031,1886515,0
300031,1886453,1
300031,1886483,1
300031,1886465,1
300031,1886493,1
300031,1882008,1
300031,1886805,1
300031,1886330,1
300031,1885844,1
300031,1885441,1
300031,1885381,1
300031,1884698,1
300031,1885287,1
300031,1882788,1
300060,1886465,1
300060,1886587,1
299479,1886488,1
298131,1886800,1
298131,1886805,1
298763,1882855,1
298763,1885338,1
298311,1886873,1
298143,1886488,1
298143,1886805,1
298143,1886800,1
298143,1886873,1
298143,1886587,0
300126,1886805,1
300126,1886800,1
298143,1885386,0
300126,1886488,1
300126,1886587,1
300126,1886527,1
300126,1886493,1
300126,1886461,1
300126,1886483,1
300126,1886465,0
300126,1886485,0
300126,1886470,0
300126,1886456,0
300126,1885889,0
300126,1885786,1
300126,1885386,0
298311,1886912,1
299264,1886912,1
298311,1886906,1
299264,1886515,0
299264,1886493,1
299264,1886488,1
298135,1886800,1
298135,1886873,1
298135,1886461,0
298135,1886488,1
298135,1886483,1
298135,1884698,1
298135,1881320,1
298135,1881988,1
298135,1886484,1
298135,1885338,0
298135,1885441,1
298135,1881984,1
298135,1886450,1
298135,1882060,1
298135,1882788,0
298135,1881319,1
298135,1886485,1
298135,1881338,1
298311,1886933,1
298311,1886937,1
300034,1886937,0
298125,1886937,1
298311,1886941,1
298125,1886800,0
298125,1886450,1
298125,1884574,0
298125,1886488,1
298125,1885330,0
298763,1885381,1
298125,1885334,1
298125,1886461,1
298125,1886587,1
298125,1886933,1
298125,1882841,1
298125,1886873,1
298125,1886465,0
298125,1884698,1
298125,1882892,0
298125,1886477,1
298125,1882008,1
298125,1885381,1
298125,1881338,1
298125,1886483,1
298125,1882015,1
298821,1886941,0
298821,1886937,1
298821,1886527,1
298821,1886805,1
298821,1886488,1
298130,1886937,1
298131,1886873,1
298131,1886906,1
299191,1886950,1
298131,1886912,1
298131,1886933,0
298131,1886937,1
298131,1886941,1
299191,1886941,1
298144,1886959,0
298131,1886959,0
299191,1886906,1
298144,1886950,0
299191,1886965,1
299191,1885383,1
299191,1886933,1
299191,1886912,0
298144,1886805,0
298144,1886873,1
298144,1882008,1
298144,1886527,1
298144,1881253,0
298130,1886959,1
298144,1886965,1
299191,1886937,1
298144,1886933,0
298130,1886330,1
298144,1886941,0
299832,1886979,1
299832,1886456,0
298144,1886937,1
298144,1886488,1
298144,1886484,1
298144,1886485,0
298144,1886515,0
298144,1886800,1
298144,1886470,1
300148,1886979,1
298144,1886906,1
298144,1886468,0
298144,1886493,0
298144,1886456,0
298144,1886912,1
300148,1885289,1
300148,1886485,1
298150,1886465,0
298150,1886456,0
300148,1886933,1
298150,1884574,1
298150,1881988,1
298150,1885334,1
298150,1886484,1
298150,1886912,1
298311,1886989,1
298311,1886979,1
298150,1886959,0
300148,1886937,1
298564,1885889,0
300148,1882788,1
298150,1886906,1
298150,1886991,1
298150,1886950,1
298150,1886933,1
298564,1886453,1
298813,1886989,1
298813,1886941,0
298564,1884574,1
298564,1885289,0
298564,1886465,0
298564,1885381,1
298564,1886493,1
298311,1886991,1
300152,1886991,1
298564,1886959,1
298564,1886468,0
298311,1886959,1
298311,1886950,1
298143,1886991,1
300148,1886906,0
300148,1886992,1
298143,1886992,1
300148,1886483,1
298143,1886933,1
298143,1886937,1
300152,1886989,0
298143,1886965,1
300148,1886484,1
300148,1886450,1
298143,1886989,1
300148,1886993,1
300148,1886994,1
298143,1886994,1
300148,1886950,1
298143,1886950,1
300152,1886959,1
300152,1886937,1
300148,1886453,0
300152,1886484,1
300152,1886933,1
300148,1885381,1
298143,1886906,1
300152,1886483,1
300148,1886470,1
300152,1885381,1
298143,1886941,1
300148,1886488,1
300152,1884698,1
298143,1886912,1
298143,1886979,1
300152,1886979,1
299063,1886979,0
300152,1885287,1
299063,1886933,1
300152,1886950,1
300152,1886488,1
300152,1886450,1
300152,1886485,1
300152,1885383,1
300152,1882060,1
300152,1882008,1
300152,1881988,1
300156,1886992,1
298146,1886992,1
300156,1886979,0
300156,1886937,1
300152,1881984,1
300152,1881319,1
300152,1881277,1
300152,1886941,1
300152,1886873,1
300152,1886456,0
298311,1886992,1
300152,1886998,0
299063,1886950,1
300152,1886912,1
300152,1886906,1
299063,1886800,0
299063,1886485,1
299063,1886937,1
298311,1886998,1
298311,1886994,1
298038,1886992,1
298038,1886998,0
298038,1886950,1
298038,1881253,1
299264,1886998,1
299264,1886950,1
299264,1886991,1
299264,1886906,1
299888,1886998,1
299888,1886959,1
299264,1887052,1
300152,1886587,0
300152,1886527,1
300152,1882892,1
300152,1882842,1
300273,1887059,0
300273,1882060,1
300273,1886965,1
300273,1886979,1
300273,1886991,1
300273,1886937,1
300273,1886950,1
300273,1886992,1
300273,1886933,1
300273,1886906,1
298131,1886989,1
298131,1886979,1
298131,1886991,1
298131,1886950,1
298131,1886992,1
298131,1886994,1
298131,1886998,1
298131,1887052,1
298131,1887059,1
298131,1887312,1
298131,1887318,1
298131,1887327,1
300152,1887312,1
300152,1887327,1
300152,1886800,1
300321,1887327,0
300321,1887312,1
300321,1887318,1
300321,1887059,0
300321,1885287,1
300321,1886477,1
300321,1881253,1
300321,1881277,1
300321,1881319,1
300321,1882008,1
300321,1881984,1
300321,1881988,1
300321,1882060,1
300321,1882788,0
300321,1886992,1
300152,1886805,1
300321,1886998,0
300152,1881999,1
300321,1886994,1
300152,1886470,0
300321,1886991,1
300152,1886477,1
300321,1886989,1
300323,1887327,1
300323,1887312,1
300323,1887052,1
300323,1886989,1
300323,1886994,0
299063,1887384,0
299063,1886488,1
298311,1887448,1
298311,1887318,1
298311,1887327,1
298311,1887312,1
298311,1887059,1
298311,1887052,1
298311,1887343,1
298109,1887448,0
299884,1887448,1
299884,1882841,1
299884,1886805,1
299884,1886992,1
299884,1886461,1
298109,1887343,1
298109,1887327,0
298109,1886998,1
298109,1887052,1
298109,1887312,1
299884,1884574,1
298109,1887059,1
298109,1887384,0
298109,1887318,1
298109,1886950,1
300152,1887448,1
298109,1886994,1
300152,1881338,1
300152,1882015,1
300152,1881320,1
300152,1883457,0
300152,1886330,1
300152,1885338,0
300152,1882855,1
300152,1887384,0
300152,1886465,0
300152,1886965,1
300152,1882841,1
300152,1882788,1
300152,1885334,1
300321,1882841,1
300321,1881320,0
300321,1881999,1
300321,1883473,1
300321,1886873,1
300321,1886800,0
300321,1882015,0
300321,1885330,1
300321,1885338,0
298143,1887448,1
300321,1885334,0
298143,1887384,0
300321,1886330,1
300321,1884574,1
298143,1887327,1
300321,1881338,1
298159,1887384,1
298159,1886994,1
298159,1887343,1
298159,1887052,1
298159,1887318,0
298138,1884574,1
298159,1886989,1
298143,1887318,0
298138,1887343,1
298159,1886979,1
298143,1887312,1
298143,1886998,1
298143,1887052,1
298159,1887059,1
298159,1887448,0
298143,1887059,0
298159,1886992,1
298159,1886991,1
298159,1887327,0
298159,1887312,1
298138,1885289,1
298159,1886937,1
298138,1886912,1
298138,1886873,1
298138,1886484,1
298138,1887327,1
298138,1886992,1
298138,1886994,1
298138,1886937,1
298138,1886330,1
298143,1887628,0
298150,1887327,1
298150,1886998,1
298150,1887384,0
298150,1887343,0
298150,1887448,1
298150,1886992,1
298150,1887052,1
298150,1886485,1
298150,1886937,0
298150,1886477,0
300399,1886959,0
298150,1886994,0
298563,1886493,0
300399,1887384,1
298150,1887059,0
298563,1886488,0
298563,1886484,0
298563,1886483,1
298563,1886470,1
298150,1886515,0
298563,1886468,1
300399,1887343,1
298563,1886465,0
298563,1886461,1
298150,1886488,1
298563,1885441,1
298563,1885383,1
298563,1885381,1
298563,1885330,1
298151,1887648,1
298150,1886461,1
298563,1884698,1
300152,1887647,0
298563,1882060,1
298150,1887648,1
298151,1886912,0
298563,1882015,1
298563,1882008,1
298563,1881999,1
298151,1887448,1
300152,1886468,1
298563,1881984,1
298150,1886450,1
298563,1887648,0
300152,1883473,1
298151,1887643,0
298151,1887052,0
300152,1885889,0
300399,1886527,0
300152,1886461,0
298151,1887318,1
300152,1884574,1
300152,1886515,0
298311,1887628,1
298311,1887648,1
298311,1887384,0
298311,1886965,1
298311,1887655,1
298311,1887651,1
298311,1887647,1
298311,1887643,1
298311,1887645,1
298159,1887655,1
298159,1887651,1
298159,1887645,1
298159,1887647,0
298159,1887643,1
298159,1887628,1
298159,1887648,0
298159,1886959,0
298159,1886965,0
298159,1886912,1
298159,1886470,0
299269,1886873,1
299269,1886912,1
299269,1887343,1
299269,1886959,1
300321,1887655,0
300152,1887052,1
300152,1885375,1
300152,1885330,1
300152,1881253,1
300152,1887645,1
300412,1887655,0
300412,1887648,1
300412,1887645,1
300152,1887343,1
300152,1885441,1
300412,1887628,0
300152,1886493,1
300412,1887327,1
300412,1887318,1
298316,1887655,0
300412,1887448,1
300412,1887312,1
298316,1887648,1
300412,1887052,1
300412,1887059,0
300412,1886991,1
299832,1887651,0
299832,1886992,1
299832,1886989,0
300417,1887643,1
300412,1886979,1
300412,1886998,1
300412,1886965,1
300417,1886485,1
298316,1887645,1
300412,1886992,1
300417,1887645,1
300417,1882015,1
300417,1881319,1
300417,1886488,1
298143,1887701,1
298143,1887645,0
298311,1887716,1
298311,1887715,1
298311,1887701,1
298311,1887727,1
298311,1887728,1
299739,1887655,0
300416,1887716,0
300416,1887643,0
300416,1887647,0
300416,1887651,1
300416,1887384,1
300416,1887628,0
300416,1882788,1
300416,1881253,1
300416,1881319,1
300416,1882008,1
300416,1884574,0
300416,1881988,1
300416,1882060,1
298143,1887716,1
300416,1881277,1
300416,1881984,1
298143,1887715,1
300416,1881320,1
300411,1885889,0
300416,1881338,1
300411,1886989,1
300416,1884698,1
300416,1886450,1
300411,1885338,0
300411,1881338,0
300411,1885289,1
300411,1887059,0
298389,1887715,1
298389,1887655,1
298389,1887651,1
298389,1887645,1
298389,1886527,1
300411,1883457,1
298389,1886937,0
298389,1886488,1
299063,1887769,0
299063,1887715,1
298311,1887776,1
298316,1887758,1
298311,1887769,1
300411,1882855,1
298311,1887758,1
298316,1887716,1
300411,1886979,1
300411,1886450,1
298316,1887769,0
300411,1886998,0
298316,1887728,1
300411,1886485,1
298316,1887715,1
300411,1886912,1
300411,1886941,1
300411,1887327,0
299739,1887776,1
298532,1887715,1
299739,1886483,1
298532,1886470,0
298532,1887776,1
298488,1887776,1
298488,1886493,0
298131,1887776,1
298488,1887728,1
298131,1887769,0
298488,1886989,1
299191,1887758,1
298131,1887758,1
298131,1887728,0
299191,1887728,1
298131,1887716,0
298131,1887715,1
299191,1887776,1
299191,1887769,1
298131,1887701,1
298131,1887655,1
298131,1887651,1
299191,1885889,0
298131,1887648,1
298131,1887647,0
298131,1887645,1
299191,1886465,0
298131,1887643,1
298131,1887628,1
298131,1887448,1
298131,1887384,0
298131,1886965,1
299191,1886468,1
298316,1887651,0
298316,1887647,0
299191,1887343,1
298316,1887327,1
299191,1886800,1
298316,1887448,1
299191,1887716,1
298316,1887312,1
299191,1884574,1
298316,1887643,0
298316,1887318,1
298316,1887059,0
298121,1887776,1
298121,1887715,1
298121,1886483,1
298150,1887715,1
298121,1886461,1
298150,1887318,0
298121,1887645,0
298121,1887655,0
298121,1887628,0
298121,1886979,1
298121,1883473,1
298121,1883457,0
298121,1887448,1
298121,1882842,1
298121,1887059,1
298121,1887728,1
298121,1887384,1
298121,1886477,0
298121,1886450,1
298121,1886937,1
298121,1885330,0
298121,1886488,1
298121,1887647,1
298121,1887327,1
298121,1886330,1
298121,1887312,1
298121,1886991,1
298121,1886484,1
298121,1881988,1
298121,1881999,1
298121,1882008,1
298121,1885334,1
300152,1887716,1
298121,1886998,1
298121,1886873,1
298121,1886456,0
298121,1885889,0
298121,1885383,1
298121,1885381,1
300321,1887758,1
300152,1885289,1
298121,1887716,1
300152,1887655,1
300152,1887715,1
300152,1887651,1
298121,1886453,1
300152,1887776,1
298121,1881253,1
298121,1881277,1
298121,1884698,1
298145,1887651,0
298145,1887758,1
298145,1887643,0
298145,1887645,0
298150,1881253,1
298150,1882008,1
298150,1881319,1
298150,1885381,1
298150,1885383,1
298145,1887628,1
298145,1887716,1
298145,1887327,1
298145,1887384,0
298145,1887776,0
300152,1887728,1
298145,1887059,0
298145,1887769,0
299479,1887776,1
298145,1887728,1
298145,1887648,1
298145,1886989,1
298145,1886998,1
298145,1887715,1
298145,1886992,1
298145,1886991,1
298145,1886994,0
298145,1887318,0
298145,1886979,1
298145,1886950,1
298150,1882788,1
298150,1882892,1
298145,1886959,1
298311,1887865,0
299264,1887776,0
299264,1887715,1
299264,1887769,1
299264,1882842,1
299264,1887865,0
300152,1887628,1
298135,1887865,0
298135,1886805,1
298135,1886906,1
300321,1887865,0
300321,1886941,1
300321,1886488,1
300321,1886950,1
300321,1887715,1
300321,1887343,1
300321,1887769,1
300321,1885383,1
89993,1887865,0
89993,1887776,1
89993,1887769,1
